,Date,Close,return,Settle,Value,portfolio,options,cash,delta,tgtdelta
1174,2012-01-31,131.320007,-0.00038058548264341765,20.9,0.5,670480.2764044337,87210.87229441167,583269,10300.0,15317.093527213266
1175,2012-02-01,132.470001,0.008719066306775892,19.85,0.49,682316.0193605958,98068.0512537243,584247,10300.0,15452.163075636934
1176,2012-02-02,132.679993,0.0015839490752281298,19.15,0.49,684469.1414459869,100018.4953891731,584450,10300.0,15476.390810014294
1177,2012-02-03,134.53999299999998,0.01392133924801,17.95,0.5,703803.6498615359,119336.5786785948,584467,10400.0,15693.556261628524
1178,2012-02-06,134.449997,-0.0006691401665462985,18.1,0.49,702815.3572477872,114920.08827653281,587895,10500.0,15682.009065001032
1179,2012-02-07,134.78999299999998,0.0025255994158024948,18.4,0.49,706341.9657381217,116969.27619393541,589372,10400.0,15720.943744053502
1180,2012-02-08,135.190002,0.0029632513527528413,21.0,0.49,710492.2525802436,119142.79300843076,591349,10400.0,15766.526564151773
1181,2012-02-09,135.360001,0.0012566920753268149,21.95,0.49,712250.6306277514,120965.89002901968,591284,10400.0,15785.696484172262
1182,2012-02-10,134.360001,-0.007415131058900323,23.55,0.49,701740.5562001832,108478.79699104665,593261,10500.0,15668.514832777872
1183,2012-02-13,135.360001,0.00741513105890025,21.9,0.49,712195.7712870057,115913.89059678884,596281,10500.0,15784.480629998054
1184,2012-02-14,135.190002,-0.0012566920753267715,22.45,0.49,710417.670660079,112658.23763579626,597759,10400.0,15764.871517497551
1185,2012-02-15,134.559998,-0.0046710298089797046,24.25,0.48,703855.7787995208,104617.75194039334,599238,10400.0,15692.385313490882
1186,2012-02-16,136.050003,0.011012305918612127,22.8,0.48,719342.3668605782,120236.94696672774,599105,10400.0,15862.014354984869
1187,2012-02-17,136.41000400000001,0.0026425985483994425,22.6,0.47,723112.1771986295,122526.93796314058,600585,10500.0,15903.060391347017
1188,2012-02-21,136.470001,0.0004397317493094504,22.55,0.47,723679.5564648276,119461.0798792236,604218,10500.0,15908.541463222256
1189,2012-02-22,136.029999,-0.003229375283622941,21.8,0.45,719093.1030383894,112894.23867236826,606198,10400.0,15858.849702080555
1190,2012-02-23,136.630005,0.004401136651544558,20.25,0.45,725322.3448793466,117143.4561023666,608178,10400.0,15925.982251395217
1191,2012-02-24,136.929993,0.0021932162775505147,21.2,0.45,728431.374956854,118272.17837502807,610159,10400.0,15959.20716121385
1192,2012-02-27,137.16000400000001,0.001678361534592897,21.55,0.45,730778.3775877822,116915.34646828008,613863,10400.0,15983.77857121779
1193,2012-02-28,137.559998,0.002912014267209502,20.85,0.45,734888.4966709039,118545.60305408276,616342,10300.0,16026.937496849278
1194,2012-02-29,137.020004,-0.00393324125739941,21.0,0.45,729315.876706191,110992.72116838017,618323,10300.0,15968.089083682797
1195,2012-03-01,137.729996,0.0051682881193587295,20.05,0.45,736618.850479108,118095.70494215863,618523,10300.0,16044.84582601254
1196,2012-03-02,137.309998,-0.003054089118788416,20.4,0.45,732240.7675066115,111236.45018712738,621004,10400.0,15998.26913201058
1197,2012-03-05,136.75,-0.004086687466049038,20.15,0.45,726371.3007806118,100703.54484955824,625667,10400.0,15935.019395552728
1198,2012-03-06,134.75,-0.014733231512940962,22.5,0.45,705760.7851089834,78111.91004769415,627648,10300.0,15712.670540459741
1199,2012-03-07,135.690002,0.006951677108225316,23.95,0.45,715432.1833524087,85802.28386783168,629629,10300.0,15817.646977831322
1200,2012-03-08,137.03999299999998,0.009899916038563524,23.25,0.45,729326.4563178567,99926.9397338902,629399,10300.0,15965.99154053934
1201,2012-03-09,137.570007,0.003860126420177823,22.75,0.45,734828.181385196,103448.00859189258,631380,10400.0,16024.456145848624
1202,2012-03-12,137.580002,7.26512788071052e-05,21.75,0.45,734886.714764738,99760.10922048565,635126,10400.0,16024.568340202626
1203,2012-03-13,140.059998,0.017865307312897292,21.0,0.45,760420.3723582135,123313.28994909633,637107,10300.0,16287.74203662805
1204,2012-03-14,139.91000400000001,-0.0010715006128165377,22.1,0.45,758865.6690911411,120277.24017074077,638588,10300.0,16271.86721596708
1205,2012-03-15,140.720001,0.005772720200614215,21.75,0.45,767198.5401608038,128709.14528138872,638489,10300.0,16355.852786573043
1206,2012-03-16,140.300003,0.0013776889717451134,21.6,0.45,762820.3233388974,122350.03847710084,640470,10400.0,16311.196871583048
1207,2012-03-19,140.850006,0.003912528429677846,20.0,0.45,768494.787333134,124450.75394044281,644044,10400.0,16368.365380115083
1208,2012-03-20,140.440002,-0.002915171379668248,19.1,0.45,764262.0828730087,118236.89051594635,646025,10300.0,16325.734947077444
1209,2012-03-21,140.21000700000002,-0.0016390168830250089,18.1,0.45,761883.3251531805,114376.7862848349,647506,10300.0,16301.618011184759
1210,2012-03-22,139.199997,-0.007229622309545873,18.35,0.45,751470.0799704381,103910.57474307777,647559,10300.0,16195.476210472294
1211,2012-03-23,139.649994,0.0032275230780156807,17.0,0.45,756139.7684704501,107099.04299078023,649040,10400.0,16243.604746673675
1212,2012-03-26,141.610001,0.01393755787000352,15.6,0.45,776477.8267744405,124287.3661362196,652190,10400.0,16449.639600831026
1213,2012-03-27,141.169998,-0.0031119835678759824,17.6,0.45,771935.775064552,118763.83810136156,653171,10300.0,16404.387320269394
1214,2012-03-28,140.470001,-0.004970873766979764,17.65,0.46,764715.5018731848,110563.13907763081,654152,10300.0,16331.932008881773
1215,2012-03-29,140.229996,-0.0017100467477455495,17.1,0.46,762233.730994394,108131.72972343725,654102,10300.0,16306.790688228944
1216,2012-03-30,140.809998,0.00412754651164989,16.8,0.46,768256.2170825395,112672.99694283491,655583,10400.0,16367.933271667385
1217,2012-04-02,141.83999599999999,0.007288183839486259,17.0,0.46,778922.8812347928,119667.24141072933,659255,10400.0,16474.68069376129
1218,2012-04-03,141.259995,-0.004097504980138138,17.25,0.46,772938.9060790583,112202.78869643137,660736,10300.0,16415.23998522848
1219,2012-04-04,139.860001,-0.009960199159332815,17.95,0.46,758509.535603135,96292.39955585058,662217,10300.0,16270.04569240211
1220,2012-04-05,139.78999299999998,-0.0005006830177873868,20.45,0.46,757779.0124009587,95567.90918890604,662211,10300.0,16262.516281854856
1221,2012-04-09,138.220001,-0.011294620509833157,21.45,0.46,741388.0297320373,76865.84323127285,664522,10400.0,16091.477883841948
1222,2012-04-10,135.899994,-0.01692734889108959,22.7,0.46,717482.4879399008,50879.83646005401,666602,10300.0,15838.466216707136
1223,2012-04-11,137.0,0.00806164882112812,22.35,0.46,728692.8129860288,61108.18004746791,667584,10200.0,15956.776926701363
1224,2012-04-12,138.78999299999998,0.012981023103691964,20.0,0.46,746941.037531689,79262.86668073214,667678,10200.0,16145.422765422776
1225,2012-04-13,137.139999,-0.011959654367429871,21.7,0.46,729936.6823251285,61275.86470686939,668660,10300.0,15967.69770266212
1226,2012-04-16,137.050003,-0.0006564499257844387,21.35,0.46,728964.3535122235,58108.97411517118,670855,10300.0,15956.899034410602
1227,2012-04-17,139.080002,0.014703476881294825,19.95,0.46,749660.9239778512,76824.98249143889,672835,10200.0,16170.425219964789
1228,2012-04-18,138.610001,-0.003385080080169852,20.55,0.46,744856.9420765939,70040.97563675708,674815,10200.0,16121.281365763654
1229,2012-04-19,137.720001,-0.0064415957082665605,20.4,0.46,735768.9551443273,60752.693962959456,675016,10200.0,16027.496728183889
1230,2012-04-20,137.949997,0.001668633184853675,19.7,0.46,738128.4585794145,61131.30366196668,676997,10300.0,16052.08716125049
1231,2012-04-23,136.78999299999998,-0.008444426988263738,20.6,0.46,726135.6443753554,47656.527789097025,678479,10300.0,15925.192226057548
1232,2012-04-24,137.309998,0.003794276840020408,19.75,0.44,731482.0323359368,51020.10841309345,680461,10300.0,15981.692003285953
1233,2012-04-25,139.190002,0.01359879184009295,18.55,0.44,750835.6182597058,67892.72018655123,682942,10300.0,16182.964454437737
1234,2012-04-26,140.16000400000001,0.006944735118761075,18.0,0.44,760816.2250334003,77915.70547619867,682900,10300.0,16284.593392992489
1235,2012-04-27,140.389999,0.0016396011339395288,18.05,0.44,763197.9686239285,78315.55807009891,684882,10400.0,16308.810614577935
1236,2012-04-30,139.869995,-0.003710872817144745,18.45,0.44,757743.9978571391,69384.83369505005,688359,10400.0,16252.463536381892
1237,2012-05-01,140.740005,0.006200868021162103,18.0,0.44,766695.4696819967,76853.83222408389,689841,10300.0,16342.804656330589
1238,2012-05-02,140.320007,-0.002988673555034059,18.05,0.44,762359.4027851354,71035.7474620171,691323,10300.0,16299.017205403976
1239,2012-05-03,139.25,-0.007654699702438725,20.55,0.44,751328.2422973926,59955.62130895805,691372,10300.0,16186.604860985117
1240,2012-05-04,137.0,-0.016289952979284483,21.45,0.44,727918.0202431086,35561.97473766584,692356,10400.0,15939.810662257854
1241,2012-05-07,137.100006,0.0007297045037924588,20.85,0.43,728912.4020788391,34354.0790334625,694558,10400.0,15949.94245468171
1242,2012-05-08,136.550003,-0.004019760442208826,21.0,0.43,723237.4763435486,27695.01245544447,695542,10300.0,15889.50846841538
1243,2012-05-09,135.740005,-0.005949541778993356,21.85,0.43,714884.4816620724,18358.006181639525,696526,10300.0,15799.715382257553
1244,2012-05-10,136.020004,0.0020606350442666033,20.85,0.43,717758.4648851885,21358.03041231618,696400,10300.0,15830.578821741288
1245,2012-05-11,135.610001,-0.003018836681027289,21.6,0.43,713484.3078352063,16099.654547832712,697384,10400.0,15783.88693843914
1246,2012-05-14,134.110001,-0.011122760294509449,23.0,0.43,697838.2093925332,-1948.8502988204664,699787,10400.0,15610.42884622452
1247,2012-05-15,133.33999599999999,-0.0057581389880303185,23.9,0.43,689897.6248654309,-11373.578536595445,701271,10300.0,15521.92092908337
1248,2012-05-16,132.830002,-0.0038320969901367062,24.4,0.43,684635.029508359,-18120.191376406994,702755,10300.0,15462.65947150311
1249,2012-05-17,130.860001,-0.014942073117933429,26.2,0.43,664334.364149539,-38312.32070147647,702646,10300.0,15230.040327209053
1250,2012-05-18,129.740005,-0.008595570759771515,28.2,0.43,652676.1324222871,-50955.60333642263,703631,10400.0,15091.940201997535
1251,2012-05-21,131.970001,0.017042145282641048,24.25,0.43,675822.078822907,-28999.878379571997,704821,10400.0,15363.084194177743
1252,2012-05-22,132.199997,0.0017412731184794964,24.95,0.43,678180.7175913505,-27126.208175321837,705306,10300.0,15389.88047612476
1253,2012-05-23,132.270004,0.0005294135544873223,24.8,0.43,678891.5249142451,-26900.570840555094,705792,10300.0,15397.856756266034
1254,2012-05-24,132.529999,0.0019637090679163268,24.25,0.43,681560.0659001366,-24455.47823383156,706015,10300.0,15428.05563365627
1255,2012-05-25,132.100006,-0.003249770398708627,24.55,0.43,677078.1265420289,-28704.59621446608,705782,10400.0,15376.489684838369
1256,2012-05-29,133.699997,0.012039204721193924,23.0,0.43,693813.8686967896,-13830.912793789328,707644,10500.0,15568.000394871877
1257,2012-05-30,131.759995,-0.01461641374794012,25.7,0.43,673627.6540671067,-34502.29468960249,708129,10400.0,15337.606548947728
1258,2012-05-31,131.470001,-0.0022033516068000326,26.0,0.43,670601.3826130339,-38013.571857373834,708614,10400.0,15302.38177939241
1259,2012-06-01,128.16000400000001,-0.025499181783805742,27.75,0.43,636167.1014876395,-72608.65208721171,708775,10400.0,14891.551536335144
1260,2012-06-04,128.100006,-0.0004682587899498703,26.95,0.43,635491.1414132626,-73088.189224774,708579,10500.0,14882.695823135151
1261,2012-06-05,129.070007,0.00754369134014916,25.6,0.43,645569.5052466406,-62995.62260376668,708565,10400.0,15005.101190859328
1262,2012-06-06,131.970001,0.022219684524978286,23.4,0.43,675720.0202983068,-32831.10738716893,708551,10400.0,15360.764154990957
1263,2012-06-07,132.050003,0.0006060298555814553,25.3,0.43,676542.6399461024,-31781.11298655702,708323,10400.0,15370.14671509176
1264,2012-06-08,133.100006,0.007920109018148191,23.85,0.43,687557.4893480577,-21250.633198010895,708808,10500.0,15497.162847942867
1265,2012-06-11,131.41000400000001,-0.01277853338527805,26.4,0.43,669767.4206447008,-39175.910182102896,708943,10500.0,15290.329508962666
1266,2012-06-12,132.919998,0.011425191345110094,25.55,0.43,685461.8164339233,-23965.797307253044,709427,10400.0,15470.8507391173
1267,2012-06-13,132.070007,-0.006415290381812763,26.75,0.43,676612.0994179242,-32800.69672057345,709412,10400.0,15369.396461482527
1268,2012-06-14,133.470001,0.010544602920396369,25.1,0.43,691162.0581119895,-18379.528468554094,709541,10400.0,15535.222587853048
1269,2012-06-15,134.139999,0.010123143646720548,23.65,0.43,698187.1103966972,-11416.477903572333,709603,10500.0,15614.740918479445
1270,2012-06-18,134.399994,0.0019363602295227199,21.8,0.43,700897.2541344217,-9638.570220082061,710535,10600.0,15645.028692510696
1271,2012-06-19,135.699997,0.009626161287013692,21.9,0.43,714537.1563360732,3517.352987681591,711019,10500.0,15796.695036096571
1272,2012-06-20,135.479996,-0.001622546308272956,20.45,0.43,712217.0552097358,712.9044618734132,711504,10500.0,15770.97157302254
1273,2012-06-21,132.440002,-0.022694270644755786,23.35,0.43,680287.7049761894,-30950.082845237015,711237,10500.0,15409.718243046904
1274,2012-06-22,133.46000700000002,0.007672132145414702,21.85,0.43,691089.5515129582,-20632.779767039425,711722,10600.0,15534.75607519543
1275,2012-06-25,131.320007,-0.016164713987349862,22.45,0.43,668360.2686708798,-42988.76358254694,711349,10600.0,15268.662040298546
1276,2012-06-26,131.979996,0.00501321970943475,21.75,0.43,675280.9319966738,-36054.39933426317,711335,10500.0,15349.620074166553
1277,2012-06-27,133.169998,0.008976126848000242,21.7,0.43,687766.4575376629,-24053.69693293912,711820,10500.0,15493.725340545465
1278,2012-06-28,132.78999299999998,-0.0028576122082243755,21.35,0.43,683767.1112343747,-28250.504514388063,712017,10500.0,15447.710232977604
1279,2012-06-29,136.100006,0.02462107345517888,19.55,0.43,718843.3373896489,6340.996920610095,712502,10600.0,15845.186753106733
1280,2012-07-02,136.509995,0.003007881644872421,18.15,0.43,723144.2786363113,9497.914595959232,713646,10600.0,15892.117173610135
1281,2012-07-03,137.41000400000001,0.006571351066119552,17.7,0.43,732584.9445262547,18953.611589830696,713631,10500.0,15994.139943251612
1282,2012-07-05,136.78999299999998,-0.004522334525582096,20.9,0.43,726048.0036927585,12431.67832554405,713616,10500.0,15923.270140662085
1283,2012-07-06,135.490005,-0.00954897816660251,20.6,0.43,712388.7873548589,-1212.7263430555686,713601,10500.0,15773.608998424475
1284,2012-07-09,135.320007,-0.0012554781196735616,20.5,0.43,710559.4956640865,-3067.3527007342973,713626,10500.0,15752.870061499922
1285,2012-07-10,134.139999,-0.008758372425095565,21.2,0.43,698277.772410443,-15333.560290364441,713611,10400.0,15616.768546653479
1286,2012-07-11,134.16000400000001,0.00014912411341412048,20.45,0.43,698476.7220837068,-15119.61044038848,713596,10400.0,15618.888668571595
1287,2012-07-12,133.509995,-0.004856803378481472,20.6,0.43,691707.5483971353,-22014.08807436715,713721,10400.0,15542.826177106861
1288,2012-07-13,135.75,0.016638614862390162,19.35,0.43,715218.0594591378,1511.544524237076,713706,10500.0,15805.923965947797
1289,2012-07-16,135.429993,-0.0023601088339756182,19.3,0.43,711814.0055867351,-1928.6651940222134,713742,10500.0,15767.866256629026
1290,2012-07-17,136.360001,0.0068436046232193464,18.55,0.43,721476.7347681433,7749.578121810346,713727,10400.0,15872.911326133166
1291,2012-07-18,137.369995,0.007379524335780661,18.65,0.43,731971.8508556003,18259.87180936271,713711,10400.0,15985.408986633516
1292,2012-07-19,137.729996,0.0026172389479040994,18.2,0.43,735706.2320093989,21792.77097850546,713913,10400.0,16024.967400915315
1293,2012-07-20,136.470001,-0.009190400309292765,19.15,0.43,722467.0109074652,8724.371301442221,713742,10500.0,15881.886252220338
1294,2012-07-23,135.08999599999999,-0.010163624205928923,20.8,0.43,707794.5803506207,-5949.211420687232,713743,10600.0,15718.290057924512
1295,2012-07-24,133.929993,-0.008623970238819459,21.85,0.43,695604.964403235,-18122.659977729763,713727,10500.0,15581.385815570866
1296,2012-07-25,133.96000700000002,0.0002240770474863258,21.1,0.43,695910.7016229942,-17800.922569477436,713711,10500.0,15584.741682411095
1297,2012-07-26,136.169998,0.01636279026860856,19.15,0.43,719106.2048082267,5535.567281929691,713570,10500.0,15842.833561800304
1298,2012-07-27,138.679993,0.018264979891881517,18.6,0.43,745702.5756232754,31648.963636931432,714053,10600.0,16131.4381294339
1299,2012-07-30,138.679993,0.0,19.5,0.43,745658.344596512,31245.783980027754,714412,10600.0,16130.481300136322
1300,2012-07-31,137.71000700000002,-0.007018994770413391,19.9,0.43,735464.1774985297,21068.42612872148,714395,10500.0,16022.020335062423
1301,2012-08-01,137.58999599999999,-0.0008718562026043043,19.7,0.43,734194.5646972627,19316.10933060559,714878,10500.0,16008.312799804053
1302,2012-08-02,136.639999,-0.0069284966461089295,18.7,0.43,724210.4021790092,9519.751004493017,714690,10500.0,15900.404145473007
1303,2012-08-03,139.350006,0.01963907426325119,17.2,0.43,752926.9254636044,37753.30028274,715173,10600.0,16209.405662966481
1304,2012-08-06,139.619995,0.0019356137457344808,16.85,0.43,755744.6550111668,39618.37064226444,716126,10600.0,16238.605115502982
1305,2012-08-07,140.320007,0.005001167779143814,17.65,0.43,763085.7829185501,46476.30715929019,716609,10500.0,16314.546996535215
1306,2012-08-08,140.490005,0.001210768943417899,18.9,0.43,764861.5797159409,48268.802463667,716592,10500.0,16332.725870056185
1307,2012-08-09,140.610001,0.0008537602613127285,18.65,0.43,766112.0615711568,49605.56709971546,716506,10500.0,16345.467380470825
1308,2012-08-10,140.83999599999999,0.0016343581712262474,18.55,0.43,768540.6494436626,52050.700905249694,716489,10600.0,16370.505636275282
1309,2012-08-13,140.770004,-0.0004970846308424618,18.25,0.43,767754.3320958733,51196.445878429775,716557,10600.0,16361.887695105983
1310,2012-08-14,140.78999299999998,0.00014198750003222154,19.0,0.43,767954.6539081448,51413.877268473596,716540,10500.0,16363.833200307316
1311,2012-08-15,140.949997,0.0011358275209346787,19.0,0.43,769625.2503497659,53101.473910368746,716523,10500.0,16380.8144745778
1312,2012-08-16,141.990005,0.007351471524065202,18.75,0.43,780535.8965434238,64236.40328485911,716299,10500.0,16491.35577979782
1313,2012-08-17,142.179993,0.0013371434679884408,18.2,0.43,782540.4473295423,66257.5012297596,716282,10600.0,16511.615259318707
1314,2012-08-20,142.190002,7.03942059918495e-05,18.25,0.43,782602.2556053945,66109.37202658107,716492,10600.0,16511.75704193452
1315,2012-08-21,141.759995,-0.00302875388813515,18.75,0.43,778077.6596336048,61601.88375968699,716475,10500.0,16466.091007556923
1316,2012-08-22,141.820007,0.00042324564834925784,19.0,0.43,778698.3784192117,62239.60274556784,716458,10500.0,16472.253701536167
1317,2012-08-23,140.66000400000001,-0.008213037916990506,19.3,0.43,766508.9474577794,50141.45486496817,716367,10500.0,16348.121548278486
1318,2012-08-24,141.509995,0.006024691313839388,18.55,0.43,775509.569856581,59158.6229557024,716350,10600.0,16440.73769891479
1319,2012-08-27,141.53999299999998,0.00021196256061414498,18.8,0.43,775783.376575479,59287.30909611089,716496,10600.0,16443.05669653691
1320,2012-08-28,141.399994,-0.0009896021620202826,19.0,0.43,774304.7229308642,57824.76301036428,716479,10500.0,16427.965115702853
1321,2012-08-29,141.509995,0.0007776396014061982,19.25,0.43,775450.1882297146,58987.22850948858,716462,10500.0,16439.47881341628
1322,2012-08-30,140.490005,-0.0072340031777718625,19.7,0.43,764730.7596137167,48342.26707378228,716388,10500.0,16329.932359537965
1323,2012-08-31,141.16000400000001,0.004757679690401254,18.95,0.43,771823.516958897,55451.381980181686,716372,10600.0,16403.162972967122
1324,2012-09-04,141.029999,-0.0009214005302409547,18.65,0.43,770385.0969108747,53918.20107170087,716466,10600.0,16387.685649296673
1325,2012-09-05,140.91000400000001,-0.0008512095195401699,18.15,0.43,769115.7138661889,52665.93063188006,716449,10500.0,16374.615542545627
1326,2012-09-06,143.770004,0.020093411162768745,18.55,0.43,799136.4023145866,82590.08652320619,716546,10500.0,16675.308758729392
1327,2012-09-07,144.330002,0.00388752997996625,17.55,0.43,805063.367525855,88034.40738117325,717028,10600.0,16733.804954686864
1328,2012-09-10,143.509995,-0.005697673894612314,18.55,0.43,796327.3789719836,77457.89828321277,718869,10600.0,16646.799666573403
1329,2012-09-11,143.91000400000001,0.0027834476351765946,18.35,0.43,800518.4970989529,81166.68591796604,719351,10500.0,16687.898162360267
1330,2012-09-12,144.389999,0.00332983308019988,17.6,0.43,805549.1491225036,85215.6346374469,720333,10500.0,16736.944830697805
1331,2012-09-13,146.58999599999999,0.01512158195752766,16.45,0.43,828640.1298238067,108491.76747571402,720148,10500.0,16958.322240976253
1332,2012-09-14,147.240005,0.004424395454041243,17.35,0.4,835520.6248581763,114388.14470559506,721132,10600.0,17023.647035155485
1333,2012-09-17,146.740005,-0.003401595109262497,16.85,0.4,830176.6905813662,107877.77665671067,722298,10600.0,16972.400074159046
1334,2012-09-18,146.619995,-0.0008181756660079993,16.25,0.4,828906.6619763284,106124.02592084162,722782,10500.0,16960.306034173478
1335,2012-09-19,146.699997,0.0005454930052951889,16.05,0.4,829737.0601202823,106470.4187606861,723266,10500.0,16968.038386264227
1336,2012-09-20,146.71000700000002,6.823216575131338e-05,16.4,0.4,829832.5598404324,106761.38035674384,723071,10500.0,16968.833486057272
1337,2012-09-21,145.869995,-0.0004159545162696877,16.05,0.4,820919.1283434146,96863.61615795668,724055,10600.0,16883.234862867062
1338,2012-09-24,145.649994,-0.0015093376101794984,15.9,0.4,818543.426994565,92931.49368489029,725611,10600.0,16859.80351625483
1339,2012-09-25,144.100006,-0.010698897567636024,17.15,0.4,802258.7061432868,76163.40178228817,726095,10500.0,16702.123651749607
1340,2012-09-26,143.28999299999998,-0.005637044766661833,17.75,0.4,793744.3669601319,67165.05729502386,726579,10500.0,16618.27913468037
1341,2012-09-27,144.639999,0.009377389853631618,16.1,0.4,807910.2371926091,81319.02060207125,726591,10500.0,16756.98788948296
1342,2012-09-28,143.970001,-0.00464293824604939,16.4,0.4,800799.0000765737,73723.51630736797,727075,10600.0,16686.788800048154
1343,2012-10-01,144.350006,0.0026359961904681107,16.95,0.4,804783.5532923676,76781.30247936801,728002,10600.0,16725.6706582825
1344,2012-10-02,144.5,0.001038559877932633,16.6,0.4,806349.4013181359,77863.0707543977,728486,10500.0,16740.81802044573
1345,2012-10-03,145.08999599999999,0.004074704405943761,16.5,0.4,812535.2058140755,83065.15917760902,729470,10500.0,16800.64570021924
1346,2012-10-04,146.130005,0.007142458744210166,17.4,0.4,823446.4454139955,94113.19774126593,729333,10500.0,16905.07939311975
1347,2012-10-05,146.139999,6.838881762733645e-05,17.25,0.4,823543.1656230821,93226.12818688962,730317,10600.0,16905.90881192798
1348,2012-10-08,145.639999,-0.0034272430793190235,17.4,0.4,818200.2480278165,85827.88599585395,732372,10600.0,16853.891519756533
1349,2012-10-09,144.199997,-0.009936612394535116,18.05,0.4,803071.0887329343,69715.17694288272,733355,10500.0,16707.443247719366
1350,2012-10-10,143.279999,-0.006400453273304737,18.15,0.4,793401.4326518824,59062.51008922814,734338,10500.0,16612.257918536467
1351,2012-10-11,143.360001,0.000558205428917219,17.55,0.4,794231.7767702797,59753.47534960494,734478,10500.0,16620.363516256108
1352,2012-10-12,142.889999,-0.003283859719548745,18.0,0.4,789240.5426123615,53778.44879260746,735462,10600.0,16570.240355569495
1353,2012-10-15,144.080002,0.008293618266378092,17.15,0.4,801811.6586131859,64450.239897661515,737361,10600.0,16695.134247982292
1354,2012-10-16,145.53999299999998,0.010082200073297078,16.75,0.4,817132.4244087283,78287.74060450356,738844,10500.0,16843.461530372515
1355,2012-10-17,146.199997,0.004524611973644487,16.45,0.3,824051.0479503482,83717.44214140555,740333,10500.0,16909.392575781276
1356,2012-10-18,145.820007,-0.002602494413192242,16.7,0.3,820049.8586127835,79816.59042026747,740233,10500.0,16871.13878576587
1357,2012-10-19,143.389999,-0.016804848629667298,17.6,0.3,794280.6970927198,52557.926804134506,741722,10600.0,16617.90995115468
1358,2012-10-22,143.41000400000001,0.00013950488024209334,17.35,0.3,794447.4993187722,49887.67336525962,744559,10600.0,16619.08117620802
1359,2012-10-23,141.419998,-0.013973516599407343,19.2,0.3,773541.0578450562,28491.301161082076,745049,10500.0,16409.441425216035
1360,2012-10-24,141.020004,-0.0028324193781408265,18.75,0.3,769329.8595487125,23290.381497140494,746039,10500.0,16366.39847667383
1361,2012-10-25,141.429993,0.002903092882318365,18.3,0.3,773623.807516004,27744.66978222842,745879,10500.0,16410.03703187634
1362,2012-10-26,141.350006,-0.0005657189505611023,18.25,0.3,772765.2327161196,27038.09759741262,745727,10600.0,16401.100811756307
1363,2012-10-31,141.350006,0.0,18.95,0.3,772687.1226956676,25327.78965071598,747359,10700.0,16399.443011604842
1364,2012-11-01,142.830002,0.010415999289777598,16.9,0.3,788364.2656653577,39515.89600193177,748848,10600.0,16558.79551829785
1365,2012-11-02,141.559998,-0.008931484528188507,17.8,0.3,774891.4181516117,25053.215007200368,749838,10600.0,16421.830229574
1366,2012-11-05,141.850006,0.0020465622040372554,18.1,0.3,777921.8052018844,25901.397230711213,752020,10600.0,16452.346259369584
1367,2012-11-06,142.96000700000002,0.007794716262878339,18.1,0.3,789566.2270451499,34753.316150541395,754812,10500.0,16568.960304649743
1368,2012-11-07,139.720001,-0.02292449272009561,19.5,0.3,755859.2829771473,556.4420219402332,755302,10400.0,16229.443406112214
1369,2012-11-08,138.03999299999998,-0.012096979575953884,19.3,0.3,738376.435965953,-17104.777902069058,755481,10400.0,16047.011157830611
1370,2012-11-09,138.16000400000001,0.0008690152704490536,19.6,0.3,739626.30115199,-16845.41570525214,756471,10500.0,16060.211632998864
1371,2012-11-12,138.270004,0.0007958615391353603,18.35,0.3,740738.177687438,-17057.86750604515,757796,10500.0,16071.559042280162
1372,2012-11-13,137.78999299999998,-0.003477588125616072,18.2,0.3,735736.2352715826,-22550.630209651747,758286,10400.0,16018.64299256295
1373,2012-11-14,135.929993,-0.013590740353783477,19.0,0.3,716381.6348889457,-41896.0558623153,758277,10400.0,15810.674724796296
1374,2012-11-15,135.699997,-0.001693451116821859,19.15,0.3,713979.2987596638,-44211.76040304233,758191,10400.0,15784.362149094162
1375,2012-11-16,136.369995,0.004925198471528261,18.2,0.32,721004.8354054021,-37176.95202126395,758181,10500.0,15861.36676338667
1376,2012-11-19,139.130005,0.020037040586646085,16.6,0.32,749942.8303480402,-9148.395459009886,759091,10500.0,16170.692231658588
1377,2012-11-20,139.190002,0.00043113681678091736,16.4,0.32,750557.4335137003,-9523.044249173527,760080,10400.0,16176.96866288644
1378,2012-11-21,139.449997,0.0018661719522498753,16.45,0.32,753251.8029598822,-7317.966133475904,760569,10400.0,16204.772015015868
1379,2012-11-23,141.350006,0.013533034026976372,16.1,0.32,772986.33879111,11427.695007223681,761558,10400.0,16405.79354749606
1380,2012-11-26,141.050003,-0.0021246678703608496,15.6,0.32,769825.245785361,6665.267344419351,763159,10400.0,16373.454010887777
1381,2012-11-27,140.330002,-0.005117652701913304,16.15,0.32,762399.4386718494,-1249.3574154811758,763648,10300.0,16298.712202794299
1382,2012-11-28,141.46000700000002,0.008020235076614767,15.5,0.32,774028.9162566931,9891.115882239084,764137,10300.0,16415.14657050794
1383,2012-11-29,142.119995,0.004654694879487699,15.25,0.32,780817.2549999534,16910.081652958364,763907,10300.0,16482.21114136586
1384,2012-11-30,142.149994,0.00021105991678737018,15.55,0.32,781120.2092613253,16723.24766593589,764396,10400.0,16485.12646285427
1385,2012-12-03,141.449997,-0.004936519349384429,16.4,0.32,773799.410909399,8913.762929259896,764885,10400.0,16411.4406642808
1386,2012-12-04,141.25,-0.0014149065121092153,16.5,0.32,771710.0128930358,6335.201673650311,765374,10400.0,16390.301158790142
